"createdAt","processingDuration"
"2023-07-31 09:29:19.160357","12.635337"
"2023-07-31 09:29:20.165043","15.685471"
"2023-07-31 09:29:21.163303","15.191795"
"2023-07-31 09:29:22.169951","12.112185"
"2023-07-31 09:29:23.168228","12.964739"
"2023-07-31 09:29:24.171289","13.811003"
"2023-07-31 09:29:25.166966","16.807197"
"2023-07-31 09:29:26.182394","12.975501"
"2023-07-31 09:29:27.168425","19.527464"
"2023-07-31 09:29:28.17019","25.676561"
"2023-07-31 09:29:29.170901","14.047404"
"2023-07-31 09:29:30.176486","23.431475"
"2023-07-31 09:29:31.166267","12.069693"
"2023-07-31 09:29:32.168946","16.496401"
"2023-07-31 09:29:33.167852","18.371825"
"2023-07-31 09:29:34.168199","14.603891"
"2023-07-31 09:29:35.174456","18.621455"
"2023-07-31 09:29:36.166872","16.246152"
"2023-07-31 09:29:37.161303","16.385996"
"2023-07-31 09:29:38.178838","15.509197"
"2023-07-31 09:29:39.168571","14.799564"
"2023-07-31 09:29:40.163566","14.91098"
"2023-07-31 09:29:41.169774","15.162932"
"2023-07-31 09:29:42.165102","14.217464"
"2023-07-31 09:29:43.161118","15.844598"
"2023-07-31 09:29:44.168694","13.288988"
"2023-07-31 09:29:45.17359","16.753839"
"2023-07-31 09:29:46.177723","18.166028"
"2023-07-31 09:29:47.16596","13.887914"
"2023-07-31 09:29:48.171478","12.935939"
"2023-07-31 09:29:49.158053","20.585661"
"2023-07-31 09:29:50.165525","12.492702"
"2023-07-31 09:29:51.172929","27.078582"
"2023-07-31 09:29:52.166354","20.714359"
"2023-07-31 09:29:53.172348","11.632125"
"2023-07-31 09:29:54.160643","24.331788"
"2023-07-31 09:29:55.165346","22.160374"
"2023-07-31 09:29:56.178055","12.5134"
"2023-07-31 09:29:57.184333","13.582556"
"2023-07-31 09:29:58.175397","12.481532"
"2023-07-31 09:29:59.163075","18.258314"
"2023-07-31 09:30:00.175395","20.491532"
"2023-07-31 09:30:01.167599","20.963953"
"2023-07-31 09:30:02.165045","16.821106"
"2023-07-31 09:30:03.16777","14.222249"
"2023-07-31 09:30:04.177618","11.981881"
"2023-07-31 09:30:05.172264","13.023161"
"2023-07-31 09:30:06.162415","13.981966"
"2023-07-31 09:30:07.176086","12.380358"
"2023-07-31 09:30:08.174523","17.319365"
"2023-07-31 09:30:09.171953","16.005716"
"2023-07-31 09:30:10.164213","11.818844"
"2023-07-31 09:30:11.171976","12.833091"
"2023-07-31 09:30:12.172696","11.65575"
"2023-07-31 09:30:13.161472","13.247283"
"2023-07-31 09:30:14.163253","15.788581"
